text,start,end,imdbid,imdbid_pe,season,episode,scaled_end,scaled_start,duration,tvad_name,tvad_index,bboxes,pred_ids
Monica follows him to the door.,634.516,635.797,tt0108778,tt0583654,3,19,636.156,634.156,2.0,friends_s03e19_seg02_clip_08,"[90, 90, 90, 91, 91, 92, 92, 92, 93, 93, 94, 94, 94, 95, 95, 96]","[[[101, 227, 128, 268], [4, 116, 23, 145], [343, 90, 359, 116], [249, 208, 273, 245], [587, 171, 603, 193], [438, 101, 457, 134]], [[101, 227, 128, 268], [4, 116, 23, 145], [343, 90, 359, 116], [249, 208, 273, 245], [587, 171, 603, 193], [438, 101, 457, 134]], [[101, 227, 128, 268], [4, 116, 23, 145], [343, 90, 359, 116], [249, 208, 273, 245], [587, 171, 603, 193], [438, 101, 457, 134]], [[96, 229, 125, 269], [454, 100, 477, 134], [303, 95, 319, 122], [420, 89, 444, 119], [2, 118, 20, 146], [245, 209, 269, 245], [603, 139, 621, 164]], [[96, 229, 125, 269], [454, 100, 477, 134], [303, 95, 319, 122], [420, 89, 444, 119], [2, 118, 20, 146], [245, 209, 269, 245], [603, 139, 621, 164]], [[470, 100, 493, 134], [236, 209, 262, 244], [550, 161, 569, 185], [92, 231, 122, 271], [391, 83, 419, 120], [247, 111, 264, 136], [600, 146, 619, 169], [1, 118, 15, 145], [165, 56, 182, 75]], [[470, 100, 493, 134], [236, 209, 262, 244], [550, 161, 569, 185], [92, 231, 122, 271], [391, 83, 419, 120], [247, 111, 264, 136], [600, 146, 619, 169], [1, 118, 15, 145], [165, 56, 182, 75]], [[470, 100, 493, 134], [236, 209, 262, 244], [550, 161, 569, 185], [92, 231, 122, 271], [391, 83, 419, 120], [247, 111, 264, 136], [600, 146, 619, 169], [1, 118, 15, 145], [165, 56, 182, 75]], [[471, 101, 495, 134], [88, 232, 117, 273], [218, 215, 247, 250], [543, 162, 562, 187], [190, 113, 207, 139], [597, 147, 618, 171], [371, 87, 390, 113]], [[471, 101, 495, 134], [88, 232, 117, 273], [218, 215, 247, 250], [543, 162, 562, 187], [190, 113, 207, 139], [597, 147, 618, 171], [371, 87, 390, 113]], [[82, 232, 112, 275], [460, 102, 483, 135], [212, 216, 240, 253], [136, 108, 152, 135], [540, 162, 559, 185], [597, 148, 617, 171], [324, 87, 340, 115]], [[82, 232, 112, 275], [460, 102, 483, 135], [212, 216, 240, 253], [136, 108, 152, 135], [540, 162, 559, 185], [597, 148, 617, 171], [324, 87, 340, 115]], [[82, 232, 112, 275], [460, 102, 483, 135], [212, 216, 240, 253], [136, 108, 152, 135], [540, 162, 559, 185], [597, 148, 617, 171], [324, 87, 340, 115]], [[75, 232, 107, 275], [205, 218, 234, 255], [444, 103, 463, 133], [536, 161, 555, 187], [84, 115, 100, 141], [595, 148, 616, 173]], [[75, 232, 107, 275], [205, 218, 234, 255], [444, 103, 463, 133], [536, 161, 555, 187], [84, 115, 100, 141], [595, 148, 616, 173]], [[273, 97, 319, 181]]]","{'nm0269463': [(15, 0)]}"
Joey and Kate glance at each other.,512.336,513.856,tt0108778,tt0583596,3,20,514.096,512.096,2.0,friends_s03e20_seg02_clip_05,"[143, 144, 144, 145, 145, 145, 146, 146, 147, 147, 147, 148, 148, 149, 149, 149]","[[[303, 88, 379, 201]], [[312, 76, 390, 194]], [[312, 76, 390, 194]], [[307, 90, 384, 203]], [[307, 90, 384, 203]], [[307, 90, 384, 203]], [[291, 88, 367, 203]], [[291, 88, 367, 203]], [[282, 94, 358, 205]], [[282, 94, 358, 205]], [[282, 94, 358, 205]], [[280, 102, 360, 210]], [[280, 102, 360, 210]], [[290, 88, 369, 203]], [[290, 88, 369, 203]], [[290, 88, 369, 203]]]","{'nm0001710': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
Phoebe carries a cardboard dollhouse.,514.456,516.297,tt0108778,tt0583596,3,20,516.377,514.377,2.0,friends_s03e20_seg02_clip_05,"[150, 151, 151, 151, 152, 152, 153, 153, 153, 154, 154, 155, 155, 155, 156, 156]","[[[297, 90, 374, 206]], [[255, 126, 341, 229]], [[255, 126, 341, 229]], [[255, 126, 341, 229]], [[411, 70, 485, 167]], [[411, 70, 485, 167]], [[413, 69, 487, 164]], [[413, 69, 487, 164]], [[413, 69, 487, 164]], [[416, 68, 490, 165]], [[416, 68, 490, 165]], [[405, 81, 479, 173]], [[405, 81, 479, 173]], [[405, 81, 479, 173]], [[400, 85, 474, 178], [270, 191, 331, 286]], [[400, 85, 474, 178], [270, 191, 331, 286]]]","{'nm0001710': [(0, 0)], 'nm0001073': [(4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
Rachel and Ross hurry over.,523.439,524.6,tt0108778,tt0583596,3,20,525.02,523.02,2.0,friends_s03e20_seg02_clip_05,"[176, 176, 177, 177, 178, 178, 178, 179, 179, 180, 180, 180, 181, 181, 182, 182]","[[[305, 119, 375, 210]], [[305, 119, 375, 210]], [[300, 120, 371, 212]], [[300, 120, 371, 212]], [], [], [], [[298, 126, 368, 217]], [[298, 126, 368, 217]], [[348, 145, 418, 238]], [[348, 145, 418, 238]], [[348, 145, 418, 238]], [[212, 83, 249, 131], [186, 154, 225, 203]], [[212, 83, 249, 131], [186, 154, 225, 203]], [[193, 158, 233, 208], [177, 101, 217, 150], [529, 114, 575, 173]], [[193, 158, 233, 208], [177, 101, 217, 150], [529, 114, 575, 173]]]","{'nm0001073': [(2, 0), (3, 0), (7, 0), (8, 0)], 'nm0001710': [(12, 0), (13, 0)]}"
She lifts the roof and the front folds down to reveal rooms.,528.01,530.932,tt0108778,tt0583596,3,20,530.932,528.01,2.922,friends_s03e20_seg02_clip_06,"[8, 9, 9, 10, 10, 11, 12, 12, 13, 13, 14, 14, 15, 16, 16, 17]","[[[147, 76, 182, 127], [192, 51, 232, 101]], [[145, 78, 180, 131], [186, 55, 225, 103], [474, 106, 502, 159]], [[145, 78, 180, 131], [186, 55, 225, 103], [474, 106, 502, 159]], [[142, 84, 176, 135], [179, 60, 220, 110]], [[142, 84, 176, 135], [179, 60, 220, 110]], [[190, 76, 228, 126], [127, 81, 168, 134], [473, 108, 504, 165]], [[206, 119, 243, 163], [65, 70, 98, 123], [476, 101, 511, 157]], [[206, 119, 243, 163], [65, 70, 98, 123], [476, 101, 511, 157]], [[217, 163, 254, 205], [483, 97, 519, 160], [24, 84, 72, 137]], [[217, 163, 254, 205], [483, 97, 519, 160], [24, 84, 72, 137]], [[55, 6, 155, 103]], [[55, 6, 155, 103]], [[55, 0, 160, 76]], [], [], [[153, 0, 257, 59]]]","{'nm0001710': [(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 0), (10, 0), (11, 0), (12, 0)]}"
She sends a toy down the slide.,536.077,537.538,tt0108778,tt0583596,3,20,537.808,535.808,2.0,friends_s03e20_seg02_clip_06,"[31, 32, 32, 33, 33, 33, 34, 34, 35, 35, 35, 36, 36, 37, 37, 37]","[[[164, 0, 262, 56], [71, 0, 174, 89]], [[63, 1, 157, 118], [159, 0, 272, 59]], [[63, 1, 157, 118], [159, 0, 272, 59]], [[220, 192, 292, 273], [351, 171, 423, 241]], [[220, 192, 292, 273], [351, 171, 423, 241]], [[220, 192, 292, 273], [351, 171, 423, 241]], [[349, 90, 418, 189], [157, 90, 217, 162]], [[349, 90, 418, 189], [157, 90, 217, 162]], [[337, 99, 402, 198], [151, 103, 207, 187]], [[337, 99, 402, 198], [151, 103, 207, 187]], [[337, 99, 402, 198], [151, 103, 207, 187]], [[144, 88, 207, 171], [317, 94, 376, 191]], [[144, 88, 207, 171], [317, 94, 376, 191]], [[130, 75, 197, 162], [324, 115, 400, 204]], [[130, 75, 197, 162], [324, 115, 400, 204]], [[130, 75, 197, 162], [324, 115, 400, 204]]]","{'nm0001710': [(1, 1), (2, 1), (8, 0), (9, 0), (10, 0), (11, 1), (12, 1)], 'nm0001435': [(13, 0), (14, 0), (15, 0)]}"
Monica crosses her arms.,540.36,541.601,tt0108778,tt0583596,3,20,541.98,539.98,2.0,friends_s03e20_seg02_clip_06,"[44, 44, 45, 45, 46, 46, 46, 47, 47, 48, 48, 48, 49, 49, 50, 50]","[[[271, 79, 359, 194]], [[271, 79, 359, 194]], [[93, 129, 125, 171], [157, 141, 196, 180]], [[93, 129, 125, 171], [157, 141, 196, 180]], [[161, 118, 200, 168], [89, 116, 124, 160], [190, 257, 241, 323]], [[161, 118, 200, 168], [89, 116, 124, 160], [190, 257, 241, 323]], [[161, 118, 200, 168], [89, 116, 124, 160], [190, 257, 241, 323]], [[91, 114, 125, 158], [162, 114, 198, 162]], [[91, 114, 125, 158], [162, 114, 198, 162]], [[161, 114, 198, 162], [97, 125, 130, 168]], [[161, 114, 198, 162], [97, 125, 130, 168]], [[161, 114, 198, 162], [97, 125, 130, 168]], [[91, 156, 123, 195], [160, 118, 198, 165], [185, 266, 235, 326]], [[91, 156, 123, 195], [160, 118, 198, 165], [185, 266, 235, 326]], [[478, 76, 525, 157], [91, 161, 122, 198], [162, 152, 197, 180]], [[478, 76, 525, 157], [91, 161, 122, 198], [162, 152, 197, 180]]]","{'nm0001073': [(0, 0), (1, 0)], 'nm0001710': [(2, 1), (3, 1), (4, 0), (5, 0), (6, 0), (7, 1), (8, 1), (9, 0), (10, 0), (11, 0), (12, 1), (13, 1)], 'nm0001435': [(4, 1), (5, 1), (6, 1), (7, 0), (8, 0), (12, 0), (13, 0)]}"
The director answers his phone.,626.151,627.432,tt0108778,tt0583596,3,20,627.792,625.792,2.0,friends_s03e20_seg02_clip_07,"[122, 122, 122, 123, 123, 124, 124, 124, 125, 125, 126, 126, 126, 127, 127, 128]","[[[252, 87, 305, 165], [389, 94, 435, 171]], [[252, 87, 305, 165], [389, 94, 435, 171]], [[252, 87, 305, 165], [389, 94, 435, 171]], [[246, 83, 299, 163], [390, 95, 437, 164]], [[246, 83, 299, 163], [390, 95, 437, 164]], [[163, 115, 182, 138], [420, 85, 459, 139], [86, 174, 107, 201]], [[163, 115, 182, 138], [420, 85, 459, 139], [86, 174, 107, 201]], [[163, 115, 182, 138], [420, 85, 459, 139], [86, 174, 107, 201]], [[422, 84, 462, 138], [163, 115, 182, 138], [94, 158, 119, 188]], [[422, 84, 462, 138], [163, 115, 182, 138], [94, 158, 119, 188]], [[111, 152, 135, 183], [423, 83, 462, 136], [163, 114, 181, 137]], [[111, 152, 135, 183], [423, 83, 462, 136], [163, 114, 181, 137]], [[111, 152, 135, 183], [423, 83, 462, 136], [163, 114, 181, 137]], [[112, 152, 138, 183], [161, 113, 180, 137], [419, 80, 456, 135]], [[112, 152, 138, 183], [161, 113, 180, 137], [419, 80, 456, 135]], [[162, 113, 181, 137], [108, 153, 134, 185], [418, 84, 444, 137]]]","{'nm0001455': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 1), (6, 1), (7, 1), (8, 0), (9, 0), (10, 1), (11, 1), (12, 1), (13, 2), (14, 2)], 'nm0000539': [(3, 1), (4, 1)], 'nm0737138': [(13, 0), (14, 0)]}"
He strides out.,648.491,649.271,tt0108778,tt0583596,3,20,649.881,647.881,2.0,friends_s03e20_seg02_clip_08,"[11, 11, 11, 12, 12, 13, 13, 13, 14, 14, 15, 15, 15, 16, 16, 17]","[[[530, 0, 603, 61], [288, 159, 380, 298]], [[530, 0, 603, 61], [288, 159, 380, 298]], [[530, 0, 603, 61], [288, 159, 380, 298]], [[425, 78, 450, 110], [530, 96, 553, 128], [144, 205, 164, 235]], [[425, 78, 450, 110], [530, 96, 553, 128], [144, 205, 164, 235]], [[425, 77, 451, 109], [529, 96, 552, 128], [115, 192, 141, 230]], [[425, 77, 451, 109], [529, 96, 552, 128], [115, 192, 141, 230]], [[425, 77, 451, 109], [529, 96, 552, 128], [115, 192, 141, 230]], [[419, 77, 444, 109], [524, 95, 546, 126]], [[419, 77, 444, 109], [524, 95, 546, 126]], [[417, 77, 443, 109], [523, 93, 543, 125]], [[417, 77, 443, 109], [523, 93, 543, 125]], [[417, 77, 443, 109], [523, 93, 543, 125]], [[418, 77, 443, 108], [523, 93, 545, 125]], [[418, 77, 443, 108], [523, 93, 545, 125]], [[418, 77, 443, 108], [526, 92, 548, 125]]]","{'nm0737138': [(0, 1), (1, 1), (2, 1)], 'nm0000539': [(5, 1), (6, 1), (7, 1)], 'nm0001455': [(8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0)]}"
Joey motions to him as he turns to Kate.,649.771,651.651,tt0108778,tt0583596,3,20,651.711,649.711,2.0,friends_s03e20_seg02_clip_08,"[16, 17, 17, 17, 18, 18, 19, 19, 19, 20, 20, 21, 21, 21, 22, 22]","[[[418, 77, 443, 108], [523, 93, 545, 125]], [[418, 77, 443, 108], [526, 92, 548, 125]], [[418, 77, 443, 108], [526, 92, 548, 125]], [[418, 77, 443, 108], [526, 92, 548, 125]], [[418, 77, 442, 107], [528, 93, 549, 125]], [[418, 77, 442, 107], [528, 93, 549, 125]], [[208, 86, 262, 157], [395, 102, 443, 178]], [[208, 86, 262, 157], [395, 102, 443, 178]], [[208, 86, 262, 157], [395, 102, 443, 178]], [[229, 88, 284, 157], [395, 104, 445, 178]], [[229, 88, 284, 157], [395, 104, 445, 178]], [[234, 85, 287, 155], [399, 102, 446, 176]], [[234, 85, 287, 155], [399, 102, 446, 176]], [[234, 85, 287, 155], [399, 102, 446, 176]], [[208, 84, 263, 156], [398, 105, 442, 176]], [[208, 84, 263, 156], [398, 105, 442, 176]]]","{'nm0001455': [(0, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)], 'nm0000539': [(6, 1), (7, 1), (8, 1)]}"
Joey and Kate take their places at the front of the stage.,690.865,693.307,tt0108778,tt0583596,3,20,693.307,690.865,2.442,friends_s03e20_seg02_clip_08,"[140, 140, 141, 141, 142, 142, 143, 143, 144, 144, 145, 145, 145, 146, 146, 147]","[[[331, 108, 352, 140], [141, 114, 156, 134], [477, 118, 513, 157]], [[331, 108, 352, 140], [141, 114, 156, 134], [477, 118, 513, 157]], [[356, 109, 378, 143], [157, 123, 172, 143]], [[356, 109, 378, 143], [157, 123, 172, 143]], [[107, 151, 128, 179], [163, 122, 179, 143]], [[107, 151, 128, 179], [163, 122, 179, 143]], [[114, 155, 136, 184], [171, 125, 188, 148], [0, 118, 16, 149]], [[114, 155, 136, 184], [171, 125, 188, 148], [0, 118, 16, 149]], [[382, 122, 417, 160], [105, 163, 128, 193], [170, 125, 187, 148]], [[382, 122, 417, 160], [105, 163, 128, 193], [170, 125, 187, 148]], [[94, 163, 116, 193], [385, 116, 423, 156], [168, 122, 186, 146]], [[94, 163, 116, 193], [385, 116, 423, 156], [168, 122, 186, 146]], [[94, 163, 116, 193], [385, 116, 423, 156], [168, 122, 186, 146]], [[91, 164, 113, 195], [167, 119, 186, 143], [412, 105, 452, 152]], [[91, 164, 113, 195], [167, 119, 186, 143], [412, 105, 452, 152]], [[85, 160, 109, 194], [162, 115, 181, 140], [451, 96, 492, 144]]]","{'nm0737138': [(10, 0), (11, 0), (12, 0)], 'nm0001455': [(10, 1), (11, 1), (12, 1)]}"
Joey grabs her arms as the director settles in his seat.,693.887,696.489,tt0108778,tt0583596,3,20,696.489,693.887,2.602,friends_s03e20_seg02_clip_08,"[149, 149, 150, 150, 151, 151, 152, 152, 153, 153, 154, 154, 155, 155, 156, 157]","[[[65, 152, 92, 187], [159, 112, 179, 139], [479, 82, 522, 137]], [[65, 152, 92, 187], [159, 112, 179, 139], [479, 82, 522, 137]], [[80, 152, 109, 186], [475, 80, 519, 134], [176, 117, 195, 142]], [[80, 152, 109, 186], [475, 80, 519, 134], [176, 117, 195, 142]], [[474, 80, 517, 133], [83, 149, 111, 178], [183, 119, 204, 145]], [[474, 80, 517, 133], [83, 149, 111, 178], [183, 119, 204, 145]], [[73, 152, 103, 180], [483, 84, 526, 138], [183, 121, 203, 147], [383, 112, 409, 162]], [[73, 152, 103, 180], [483, 84, 526, 138], [183, 121, 203, 147], [383, 112, 409, 162]], [[468, 81, 513, 139], [187, 112, 204, 137], [73, 156, 104, 195], [377, 110, 408, 164]], [[468, 81, 513, 139], [187, 112, 204, 137], [73, 156, 104, 195], [377, 110, 408, 164]], [[440, 84, 483, 140], [192, 124, 211, 148]], [[440, 84, 483, 140], [192, 124, 211, 148]], [[443, 85, 486, 141], [198, 124, 217, 149]], [[443, 85, 486, 141], [198, 124, 217, 149]], [[460, 88, 505, 143], [202, 123, 220, 147], [128, 220, 147, 240]], [[461, 85, 506, 143], [84, 171, 116, 205], [203, 114, 221, 140]]]","{'nm0001455': [(2, 1), (3, 1), (4, 0), (5, 0), (6, 1), (7, 1), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)], 'nm0737138': [(15, 1)]}"
He closes his eyes and twitches his eyelids.,900.628,902.777,tt0108778,tt0583596,3,20,902.777,900.628,2.149,friends_s03e20_seg02_clip_12,"[52, 52, 53, 53, 54, 54, 55, 55, 55, 56, 56, 57, 57, 58, 58, 58]","[[[266, 94, 370, 236]], [[266, 94, 370, 236]], [[265, 94, 370, 236]], [[265, 94, 370, 236]], [[266, 94, 372, 237]], [[266, 94, 372, 237]], [[268, 93, 374, 237]], [[268, 93, 374, 237]], [[268, 93, 374, 237]], [[268, 93, 374, 237]], [[268, 93, 374, 237]], [[309, 74, 400, 221]], [[309, 74, 400, 221]], [[309, 69, 402, 217]], [[309, 69, 402, 217]], [[309, 69, 402, 217]]]","{'nm0001455': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0)], 'nm0001710': [(11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
Rachel follows Chandler inside.,903.386,905.028,tt0108778,tt0583596,3,20,905.207,903.207,2.0,friends_s03e20_seg02_clip_12,"[60, 60, 61, 61, 61, 62, 62, 63, 63, 63, 64, 64, 65, 65, 65, 66]","[[[316, 76, 411, 220]], [[316, 76, 411, 220]], [[264, 101, 356, 229]], [[264, 101, 356, 229]], [[264, 101, 356, 229]], [[264, 101, 356, 229]], [[264, 101, 356, 229]], [[264, 100, 355, 228]], [[264, 100, 355, 228]], [[264, 100, 355, 228]], [[257, 99, 348, 227]], [[257, 99, 348, 227]], [[252, 101, 344, 231]], [[252, 101, 344, 231]], [[252, 101, 344, 231]], [[166, 89, 206, 142]]]","{'nm0001710': [(0, 0), (1, 0)], 'nm0001073': [(2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0)], 'nm0001612': [(15, 0)]}"
Monica digs into her breakfast.,950.698,952.238,tt0108778,tt0583596,3,20,952.468,950.468,2.0,friends_s03e20_seg02_clip_13,"[19, 19, 19, 20, 20, 21, 21, 21, 22, 22, 23, 23, 23, 24, 24, 25]","[[[222, 94, 317, 221]], [[222, 94, 317, 221]], [[222, 94, 317, 221]], [[225, 93, 317, 219]], [[225, 93, 317, 219]], [[227, 95, 319, 221]], [[227, 95, 319, 221]], [[227, 95, 319, 221]], [[222, 102, 316, 226]], [[222, 102, 316, 226]], [[251, 219, 304, 282], [147, 238, 189, 301], [480, 71, 524, 126], [522, 230, 573, 289], [341, 102, 377, 156]], [[251, 219, 304, 282], [147, 238, 189, 301], [480, 71, 524, 126], [522, 230, 573, 289], [341, 102, 377, 156]], [[251, 219, 304, 282], [147, 238, 189, 301], [480, 71, 524, 126], [522, 230, 573, 289], [341, 102, 377, 156]], [[251, 219, 304, 282], [159, 241, 205, 305], [480, 70, 524, 125], [505, 262, 555, 312], [340, 101, 377, 156]], [[251, 219, 304, 282], [159, 241, 205, 305], [480, 70, 524, 125], [505, 262, 555, 312], [340, 101, 377, 156]], [[251, 219, 304, 282], [165, 245, 212, 307], [480, 70, 524, 124], [492, 276, 543, 322], [341, 103, 377, 156]]]","{'nm0001073': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0)], 'nm0001455': [(10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)], 'nm0001612': [(10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2)], 'nm0001710': [(10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3)], 'nm0000098': [(10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4)]}"
"At the office, Joanna swoops over to Rachel's desk",952.847,955.423,tt0108778,tt0583596,3,20,955.423,952.847,2.576,friends_s03e20_seg02_clip_13,"[26, 26, 27, 27, 28, 28, 29, 29, 30, 30, 31, 31, 32, 32, 33, 33]","[[[251, 219, 303, 281], [164, 247, 212, 308], [480, 70, 524, 124], [493, 275, 544, 323], [340, 103, 376, 156]], [[251, 219, 303, 281], [164, 247, 212, 308], [480, 70, 524, 124], [493, 275, 544, 323], [340, 103, 376, 156]], [[250, 218, 303, 281], [480, 70, 523, 124], [493, 274, 542, 328], [163, 250, 207, 305], [341, 104, 376, 155]], [[250, 218, 303, 281], [480, 70, 523, 124], [493, 274, 542, 328], [163, 250, 207, 305], [341, 104, 376, 155]], [[250, 219, 303, 281], [151, 243, 198, 302], [480, 70, 524, 124], [488, 276, 538, 327], [341, 103, 376, 154]], [[250, 219, 303, 281], [151, 243, 198, 302], [480, 70, 524, 124], [488, 276, 538, 327], [341, 103, 376, 154]], [[250, 219, 303, 281], [143, 239, 189, 300], [480, 70, 523, 125], [497, 282, 551, 330], [341, 102, 377, 154]], [[250, 219, 303, 281], [143, 239, 189, 300], [480, 70, 523, 125], [497, 282, 551, 330], [341, 102, 377, 154]], [[249, 219, 302, 281], [154, 244, 201, 306], [479, 69, 524, 125], [496, 288, 550, 334], [340, 103, 376, 155]], [[249, 219, 302, 281], [154, 244, 201, 306], [479, 69, 524, 125], [496, 288, 550, 334], [340, 103, 376, 155]], [[482, 72, 521, 125], [249, 223, 298, 279], [373, 229, 408, 281]], [[482, 72, 521, 125], [249, 223, 298, 279], [373, 229, 408, 281]], [], [], [], []]","{'nm0001455': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0)], 'nm0001073': [(0, 1), (1, 1)], 'nm0001612': [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2)], 'nm0001710': [(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3)], 'nm0000098': [(0, 4), (1, 4), (2, 4), (3, 4), (4, 4), (5, 4)]}"
"At the cafe, Rachel snatches a magazine from Chandler.",992.739,995.476,tt0108778,tt0583596,3,20,995.476,992.739,2.737,friends_s03e20_seg02_clip_13,"[145, 146, 146, 147, 147, 148, 148, 149, 150, 150, 151, 151, 152, 152, 153, 153]","[[[272, 74, 366, 195]], [[273, 72, 367, 195]], [[273, 72, 367, 195]], [[285, 87, 381, 212]], [[285, 87, 381, 212]], [[282, 98, 381, 225]], [[282, 98, 381, 225]], [[312, 67, 389, 191]], [[315, 67, 391, 192]], [[315, 67, 391, 192]], [[315, 69, 394, 193]], [[315, 69, 394, 193]], [[316, 72, 396, 198]], [[316, 72, 396, 198]], [[324, 76, 404, 204]], [[324, 76, 404, 204]]]","{'nm0000098': [(7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
She hurries out.,1058.625,1059.254,tt0108778,tt0583596,3,20,1059.94,1057.94,2.0,friends_s03e20_seg02_clip_14,"[164, 164, 165, 165, 166, 166, 166, 167, 167, 168, 168, 168, 169, 169, 170, 170]","[[[276, 78, 320, 152], [529, 133, 562, 176]], [[276, 78, 320, 152], [529, 133, 562, 176]], [[284, 83, 331, 158], [539, 134, 570, 177]], [[284, 83, 331, 158], [539, 134, 570, 177]], [[284, 75, 330, 154], [607, 220, 633, 262], [545, 135, 577, 181]], [[284, 75, 330, 154], [607, 220, 633, 262], [545, 135, 577, 181]], [[284, 75, 330, 154], [607, 220, 633, 262], [545, 135, 577, 181]], [[284, 75, 332, 153], [600, 215, 633, 262], [430, 177, 457, 218], [551, 136, 583, 182]], [[284, 75, 332, 153], [600, 215, 633, 262], [430, 177, 457, 218], [551, 136, 583, 182]], [[290, 73, 340, 152], [564, 134, 596, 179], [438, 180, 465, 222]], [[290, 73, 340, 152], [564, 134, 596, 179], [438, 180, 465, 222]], [[290, 73, 340, 152], [564, 134, 596, 179], [438, 180, 465, 222]], [[306, 77, 359, 156], [577, 128, 606, 174], [116, 101, 152, 151], [595, 100, 626, 141]], [[306, 77, 359, 156], [577, 128, 606, 174], [116, 101, 152, 151], [595, 100, 626, 141]], [[294, 76, 351, 154], [574, 122, 606, 169]], [[294, 76, 351, 154], [574, 122, 606, 169]]]","{'nm0001612': [(2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
Ross lets himself into Monica's.,1059.274,1061.362,tt0108778,tt0583596,3,20,1061.362,1059.274,2.088,friends_s03e20_seg02_clip_14,"[168, 169, 169, 169, 170, 170, 171, 171, 171, 172, 172, 173, 173, 174, 174, 174]","[[[290, 73, 340, 152], [564, 134, 596, 179], [438, 180, 465, 222]], [[306, 77, 359, 156], [577, 128, 606, 174], [116, 101, 152, 151], [595, 100, 626, 141]], [[306, 77, 359, 156], [577, 128, 606, 174], [116, 101, 152, 151], [595, 100, 626, 141]], [[306, 77, 359, 156], [577, 128, 606, 174], [116, 101, 152, 151], [595, 100, 626, 141]], [[294, 76, 351, 154], [574, 122, 606, 169]], [[294, 76, 351, 154], [574, 122, 606, 169]], [[287, 72, 340, 150], [570, 122, 603, 169]], [[287, 72, 340, 150], [570, 122, 603, 169]], [[287, 72, 340, 150], [570, 122, 603, 169]], [[305, 71, 358, 150], [477, 175, 507, 212], [574, 118, 608, 169]], [[305, 71, 358, 150], [477, 175, 507, 212], [574, 118, 608, 169]], [[321, 83, 377, 158], [179, 111, 213, 160]], [[321, 83, 377, 158], [179, 111, 213, 160]], [[181, 93, 216, 144], [3, 119, 24, 163]], [[181, 93, 216, 144], [3, 119, 24, 163]], [[181, 93, 216, 144], [3, 119, 24, 163]]]","{'nm0001612': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0)], 'nm0001710': [(13, 0), (14, 0), (15, 0)]}"
Ross steps into the kitchen and opens the fridge.,1064.388,1066.541,tt0108778,tt0583596,3,20,1066.541,1064.388,2.153,friends_s03e20_seg02_clip_14,"[183, 184, 184, 185, 185, 186, 186, 186, 187, 187, 188, 188, 189, 189, 190, 190]","[[[219, 108, 265, 160]], [[190, 117, 232, 168]], [[190, 117, 232, 168]], [[242, 129, 288, 185]], [[242, 129, 288, 185]], [[237, 85, 284, 152]], [[237, 85, 284, 152]], [[237, 85, 284, 152]], [[225, 112, 275, 180]], [[225, 112, 275, 180]], [[242, 96, 293, 176]], [[242, 96, 293, 176]], [[242, 99, 296, 190]], [[242, 99, 296, 190]], [[204, 103, 261, 195]], [[204, 103, 261, 195]]]","{'nm0001710': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
